modfiscais,area,inscricao,Name,area_ha,other_name,population,land_tenur,cd_setor,nm_rgi,etnia_nome,TI,cod_imovel,mod_fiscal,num_area,codigo_imo,nome_area,fase_ti,modalidade,undadm_nom,undadm_sig,N_familias,fonte,atingida,reestudo_t,cr,Cod_ibge,Label_N,rotulo,abrv,NOM_BIOMA,nm_uveg,nm_uantr,nm_contat,veg_pretet,nm_pretet,nm_sec1,nm_sec2,leg_sup,legenda_1,legenda_2,legenda,nome_port,SPRAREA,SPRPERIMET,SPRCLASSE,teste_AREA,area_hec,dist_buf,tipo_area,Shape_Leng,_mean,cob23_ha,cob23_pc,uso23_ha,uso23_pc,agrosil_ha,agrosil_pc,aggp_ha,aggp_pc,agfam_ha,agfam_pc,silv_ha,silv_pc,urb_ha,urb_pc,reg8523_ha,reg8523_pc,deg8523_ha,deg8523_pc,sum_area,max_area,std_area,sum_length,mean_frac,np,ed,lpi,tc_edge,desl_area,desl_count,desl_pc,ada_area,ada_pc,pz,Shape_Le_1,parea_med,p_deg,p_reg,p_agro,p_urb,p_ivps,p_cob,p_deslct,p_deslpc,p_adapc,p_parea,imp_amb,imp_amb_n,Shape_Le_2,Shape_Area,cob_pc,p_lpi,p_ed,p_frac,cap_adap,ca_norm,source,total_area_px,forest_1985_px,forest_2023_px,human_1985_px,human_2023_px,regenerated_px,degenerated_px,regeneration_%,degeneration_%,net_forest_change,net_change_%,forest_cover_1985_%,forest_cover_2023_%
0.0,0.0,,G080 - Bacia Hidrográfica do Lago Guaíba,96.54929952,,39,,,,Guarani,Nhu'u Poty - Flor do Campo,,0.0,0.0,8510270069638,CAPÃO DO CABRITO,,,,,13,AEPIM,Atingida,,,4301909.0,Barra do Ribeiro,Guaíba,,Pampa,,Agropecuária,,E,Estepe,,,Área Antrópica Dominante,Estepe,Agropecuária,3Ag - Agropecuária,,0.0,0.0,,0.0,96.623759874,3000.0,TI,4016.71824372,1.44833735286,52.83,54.6759928085,0.99,1.02459271021,0.99,1.02459271021,0.0,0.0,0.63,0.65201354286,0.0,0.0,0.0,0.0,60.21,62.3138657391,0.54,0.55886875102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4016.71824372,0.0,0.00013971719,0.01094829199,0.00153688907,0.0,0.0,0.37115777734,0.0,0.0,0.0,0.0,0.02557053693,0.0,4016.71824372,966237.59874,98.9754072898,0.0,0.0,0.0,0.0,0.0,AEPIM (SIGEF),1974,676,641,677,712,12,47,1.7725258493353029,6.952662721893491,-35,-5.177514792899409,34.2451874366768,32.47213779128673
0.0,0.0,,,110.228965127,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,110.289515438,3000.0,TI,4994.25401805,1.62798202998,80.64,73.1166509162,47.88,43.4130114815,47.88,43.4130114815,3.6,3.26413620162,30.51,27.6635543087,13.77,12.4853209712,0.0,0.0,12.96,11.7508903258,24.84,22.5225397912,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4994.25401805,0.0,0.00563063495,0.00206458349,0.06511951722,0.0,0.00486590439,0.21220120694,0.0,0.0,0.0,0.0,0.26735026613,0.36995270942,4994.25401805,1102895.15438,56.5869885185,0.0,0.0,0.0,0.0,0.0,DNIT,2059,1382,950,175,607,43,475,24.571428571428573,34.37047756874095,-432,-31.25904486251809,67.11996114618746,46.138902379796015
0.0,0.0,,,99.7255225712,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,99.7825247789,3000.0,TI,4096.99721874,1.57383991514,110.16,110.400092846,6.21,6.22353464573,6.21,6.22353464573,0.0,0.0,5.58,5.59216156573,0.63,0.63137308,0.0,0.0,0.18,0.18039230857,6.21,6.22353464573,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4096.99721874,0.0,0.00155588366,3.169419e-05,0.00933530197,0.0,0.0033993964,0.35166174508,0.0,0.0,0.0,0.0,0.06859714276,0.06583599649,4096.99721874,997825.247789,93.7764653543,0.0,0.0,0.0,0.0,0.0,DNIT,2500,1403,1375,7,35,7,35,100.0,2.4946543121881684,-28,-1.9957234497505347,56.120000000000005,55.00000000000001
0.0,0.0,,,73.8531212947,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,73.9073157653,3000.0,TI,5965.7176572,1.88775796205,68.67,92.913670709,16.38,22.1628939306,16.38,22.1628939306,8.1,10.9596728228,7.29,9.86370554053,0.0,0.0,0.0,0.0,13.77,18.6314437988,5.4,7.30644854854,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8574.37852346,1.16015201976,0.0,5965.7125586,0.0,0.00182661214,0.00327346866,0.0332443409,0.0,0.01190226566,0.29188914776,0.0,0.0,0.0006734421,0.0,0.15848404437,0.20337400642,5965.7125586,739073.705637,77.8371060694,0.0,0.0,0.0,0.0,0.0,DNIT,1984,877,898,223,202,128,107,57.399103139013455,12.200684150513112,21,2.394526795895097,44.203629032258064,45.26209677419355
0.0,0.0,,,128.804949235,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,128.828473984,3000.0,TI,6016.80531318,1.61930193139,98.28,76.2874828527,52.56,40.7984340531,52.56,40.7984340531,0.0,0.0,1.89,1.46706697794,50.67,39.3313670752,0.0,0.0,36.9,28.6427362359,32.85,25.4990212832,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6016.80531318,0.0,0.00637475532,0.0050324119,0.06119765108,0.0,0.00463079289,0.2220058723,0.0,0.0,0.0,0.0,0.25116491509,0.34518713255,6016.80531318,1288284.73984,59.2015659469,0.0,0.0,0.0,0.0,0.0,DNIT,4026,1336,1224,499,611,328,440,65.7314629258517,32.93413173652694,-112,-8.383233532934131,33.18430203676105,30.402384500745157
0.0,0.0,,G060 - Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim,88.8581560007,,28,,,,Guarani,Guaviraty,,0.0,0.0,9500335198552,SANTA MARIA  GLEBAS SUL,,,,,10,AEPIM,Atingida,,,4316907.0,Santa Maria,Rios Vacacaí - Vacacaí Mirim,,Pampa,,Agropecuária,Contato Estepe/Floresta Estacional,EN,Contato Estepe/Floresta Estacional,Vegetação Secundária sem palmeiras,,Área Antrópica Dominante em Tensão Ecológica,Contato (Ecótono e Encrave),Agropecuária,4Ag - Agropecuária,,0.0,0.0,,0.0,88.8582895324,3000.0,TI,5932.45945523,1.97587522993,92.79,104.424697446,9.18,10.3310563914,8.55,9.6220623253,0.0,0.0,4.14,4.65910386278,4.41,4.96295846252,0.63,0.70899406607,22.95,25.8276409784,6.93,7.79893472682,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5932.45945523,0.0,0.00194973368,0.00453781115,0.01443309349,0.00151015736,0.01428903385,0.33625853853,0.0,0.0,0.0,0.0,0.0973856687,0.10988598037,5932.45945523,888582.895324,89.6689436086,0.0,0.0,0.0,0.0,0.0,AEPIM (SIGEF),2750,1046,1215,254,85,246,77,96.8503937007874,7.361376673040152,169,16.156787762906312,38.03636363636363,44.18181818181818
0.0,0.0,,,103.274652264,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,103.348207644,3000.0,TI,7621.39821975,1.75912197354,89.82,86.9100703801,28.53,27.6057037179,28.53,27.6057037179,0.45,0.43542119429,21.51,20.813133087,6.57,6.35714943662,0.0,0.0,26.1,25.2544292688,26.46,25.6027662242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7621.39821975,0.0,0.00640069156,0.00443710019,0.04140855558,0.0,0.00841799643,0.27147861106,0.0,0.0,0.0,0.0,0.18631153231,0.245953484,7621.39821975,1033482.07201,72.3942962821,0.0,0.0,0.0,0.0,0.0,DNIT,4750,1235,1299,266,202,208,144,78.19548872180451,11.65991902834008,64,5.182186234817814,26.0,27.347368421052632
0.0,0.0,,,153.152409075,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,153.266158584,3000.0,TI,7354.31642527,1.91023108635,128.79,84.0302916116,49.05,32.0031508933,49.05,32.0031508933,0.81,0.52849240007,46.44,30.3002309375,1.8,1.17442755572,0.0,0.0,17.28,11.2745045349,17.28,11.2745045349,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,80685.5445,5.26440704492,0.0,7354.31642527,0.0,0.00281862613,0.00198088445,0.04800472634,0.0,0.0125109788,0.25498818415,0.0,0.0,0.00305586965,0.0,0.21542113232,0.29049475066,7354.31642527,1532661.58584,67.9968491067,0.0,0.0,0.0,0.0,0.0,DNIT,4717,1652,1959,535,228,520,213,97.19626168224299,12.893462469733658,307,18.583535108958838,35.02225991096036,41.53063387746449
0.0,0.0,,,103.257331965,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,103.32981188,3000.0,TI,5538.85147322,1.84060243086,103.77,100.426003021,15.48,14.9811556978,15.48,14.9811556978,0.63,0.609698197,14.85,14.3714575008,0.0,0.0,0.0,0.0,7.56,7.31637836405,13.95,13.5004600765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8721.40083166,0.84403529395,0.0,5538.85147322,0.0,0.00337511502,0.00128545783,0.02247173355,0.0,0.01062499817,0.31882066613,0.0,0.0,0.00048994347,0.0,0.12285566624,0.14885820781,5538.85147322,1033298.12085,85.0188443022,0.0,0.0,0.0,0.0,0.0,DNIT,3700,1419,1311,68,176,42,150,61.76470588235294,10.570824524312897,-108,-7.6109936575052854,38.351351351351354,35.43243243243243
0.0,0.0,,,210.353406901,,,,,,,,,0.0,0.0,,,,,,,,DNIT,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,210.509624411,3000.0,TI,6067.8200345,1.77793830447,159.48,75.7590064807,83.16,39.5041320475,83.16,39.5041320475,42.12,20.0085863617,38.61,18.3412041649,2.43,1.15434152087,0.0,0.0,16.38,7.78111691845,49.5,23.514364314,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6067.8200345,0.0,0.00587859108,0.0013671105,0.05925619807,0.0,0.00892766067,0.22685950482,0.0,0.0,0.0,0.0,0.2518358345,0.34621372172,6067.8200345,2105096.24411,60.4958679525,0.0,0.0,0.0,0.0,0.0,DNIT,4599,2392,2054,515,853,202,540,39.22330097087379,22.5752508361204,-338,-14.130434782608695,52.01130680582735,44.6618830180474
0.0,0.0,,,2276.08743208,,,,,,,,,0.0,0.0,,,,,,,,BASE TODAS TEKOA,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,Nhuu Porã,0.0,2279.69837018,10000.0,TI,40509.6574831,1.82590611443,2570.49,112.755706352,52.38,2.29767238882,52.38,2.29767238882,0.0,0.0,11.43,0.50138211921,40.95,1.79629026961,0.0,0.0,8.19,0.35925805392,49.77,2.18318355845,15433.7157965,5462.43250118,94.2827790363,1662.64606959,0.00096662395,0,0.72932721866,0.02396120724,1662.64606959,1069.2774153,1,0.00469043375,0.0,0.0,0.06770069242,40509.6574832,1.90041443699,0.00054579589,6.312017e-05,0.00344650858,0.0,0.01022692976,0.36638372854,0.00010017271,0.00019257026,0.0,1.7e-10,0.05406512832,0.04360022787,40509.6574832,22796983.6727,97.7023276112,8.036936e-05,0.00142049274,0.00023006184,0.00173092394,0.00276309095,BASE TODAS TEKOA,110205,30493,29792,357,1058,112,813,31.372549019607842,2.666185681959794,-701,-2.2988882694388875,27.669343496211606,27.033256204346443
0.0,0.0,,,5.57424334915,,,,,,,,,0.0,0.0,,,,,,,,BASE TODAS TEKOA,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,Nhuundy,0.0,5.58092923126,3000.0,TI,1120.07164919,2.093333354,6.75,120.947600665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,96.7580805317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1120.07164919,0.0,0.0,0.017,0.0,0.0,0.01747053642,0.375,0.0,0.0,0.0,0.0,0.03147053642,0.00902772455,1120.07164919,55809.2923126,100.0,0.0,0.0,0.0,0.0,0.0,BASE TODAS TEKOA,180,90,95,11,6,8,3,72.72727272727273,3.3333333333333335,5,5.555555555555555,50.0,52.77777777777778
0.0,0.0,,,43.3339788059,,,,,,,,,0.0,0.0,,,,,,,,BASE TODAS TEKOA,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,Yriapu,0.0,43.3995830239,3000.0,TI,3451.71235594,2.4113824791,40.14,92.4893678769,8.46,19.493274844,8.46,19.493274844,0.0,0.0,0.0,0.0,7.02,16.1752706152,0.0,0.0,5.04,11.6130148007,7.38,17.0047716724,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3451.71235594,0.0,0.00425119292,0.00204035932,0.02923991227,0.0,0.02608530118,0.30190021933,0.0,0.0,0.0,0.0,0.16163582771,0.2081966224,3451.71235594,433995.834895,80.506725156,0.0,0.0,0.0,0.0,0.0,BASE TODAS TEKOA,1806,412,309,246,349,65,168,26.422764227642276,40.77669902912621,-103,-25.0,22.812846068660022,17.109634551495017
0.0,0.0,,Inhacapetum,231.05674776,Ko'eju,145,Desapropriada,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,231.069122946,3000.0,TI,9796.61976998,1.95332485342,224.1,96.9839661582,40.95,17.7219697197,40.95,17.7219697197,9.9,4.28443223992,28.53,12.3469547278,0.0,0.0,0.0,0.0,8.82,3.81703963193,39.87,17.2545771117,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9796.61976998,0.0,0.00431364428,0.00067063829,0.02658295458,0.0,0.01367822824,0.30854261355,0.0,0.0,0.0,0.0,0.14136157526,0.17717452368,9796.61976998,2310691.22946,82.2780302803,0.0,0.0,0.0,0.0,0.0,,7314,3146,3010,98,234,97,233,98.9795918367347,7.406230133502861,-136,-4.322949777495232,43.01339896089691,41.153951326223684
0.0,0.0,,,23.8643366053,,,,,,,,,0.0,0.0,,,,,,,,BASE TODAS TEKOA,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,Anhetengua,0.0,23.8874276641,3000.0,TI,3923.12965492,1.60467214467,26.37,110.392798969,0.63,2.63737062382,0.63,2.63737062382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.63737062382,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3923.12965492,0.0,0.00065934266,0.0,0.00395605594,0.0,0.00423452652,0.36510986016,0.0,0.0,0.0,0.0,0.04974006495,0.03698234921,3923.12965492,238874.276641,97.3626293762,0.0,0.0,0.0,0.0,0.0,BASE TODAS TEKOA,1380,406,387,0,19,0,19,0.0,4.679802955665025,-19,-4.679802955665025,29.42028985507246,28.043478260869563
0.0,0.0,,,93.3306302594,,,,,,Guarani Mbya,,,0.0,0.0,,,Regularizada,Reserva Indígena,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,93.522375536,3000.0,TI,5827.53510916,2.37443462149,27.0,28.8700964291,80.46,86.0328873586,80.37,85.9366537039,0.09,0.09623365476,68.67,73.4262785846,11.61,12.4141414645,0.09,0.09623365476,26.46,28.2926945005,6.3,6.73635583345,233029.09699,165368.034703,73218.8113814,9427.80929236,1.37393634659,0,100.808057973,17.6821888439,9427.80929236,0.0,0,0.0,0.0,0.0,24.9169345605,5827.53512013,119958.480705,0.00168408896,0.004970911,0.12890498056,0.00020497768,0.0250845215,0.0523766724,0.0,0.0,0.0,1.051651e-05,0.50452046879,0.73285227656,5827.53512013,935223.77893,13.9671126413,0.05930862555,0.19634138192,0.32700444036,0.58265444782,0.93009704015,FUNAI,3584,45,375,1328,998,370,40,27.86144578313253,88.88888888888889,330,733.3333333333333,1.2555803571428572,10.463169642857142
0.0,0.0,,,283.885757423,,,,,,Guarani Mbya,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,284.1736,3000.0,TI,8863.33764284,1.56553671522,294.3,103.563455578,34.92,12.2882632306,34.92,12.2882632306,0.0,0.0,0.0,0.0,34.92,12.2882632306,0.0,0.0,13.05,4.59226332073,34.92,12.2882632306,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8863.33764284,0.0,0.00307206581,0.00080684193,0.01843239485,0.0,0.00317449368,0.32891901288,0.0,0.0,0.0,0.0,0.10095309952,0.11534458809,8863.33764284,2841735.99728,87.7117367694,0.0,0.0,0.0,0.0,0.0,FUNAI,7200,3884,3534,59,409,58,408,98.30508474576271,10.50463439752832,-350,-9.011328527291452,53.94444444444444,49.083333333333336
0.0,0.0,,,43.3542502084,,,,,,Guarani Mbya,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,43.4199,3000.0,TI,3470.73783749,2.38825282641,37.26,85.813187041,6.93,15.9604236767,6.93,15.9604236767,0.0,0.0,0.0,0.0,5.49,12.6439720036,0.0,0.0,8.1,18.6550406611,6.3,14.5094760697,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3470.73783749,0.0,0.00362736902,0.00327761454,0.02394063552,0.0,0.02545880515,0.31514841121,0.0,0.0,0.0,0.0,0.14060078393,0.17601041942,3470.73783749,434199.002305,84.0395763233,0.0,0.0,0.0,0.0,0.0,FUNAI,1763,379,288,277,368,60,151,21.660649819494584,39.84168865435356,-91,-24.010554089709764,21.49744753261486,16.335791264889394
0.0,0.0,,,600.657104066,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,600.938917532,4149.17243929,TI,10619.3532608,1.9402392547,156.33,26.0142912098,526.32,87.5829447295,526.32,87.5829447295,427.5,71.1386777471,91.71,15.2611184472,7.11,1.18314853516,0.0,0.0,22.95,3.81902375274,149.4,24.8610958021,1374229.05829,760879.778522,344991.209614,38547.1704545,1.20179644582,0,64.144906146,12.6615161129,38547.1704545,0.0,0,0.0,0.0,0.0,22.8680323168,10619.3532608,458343.450327,0.00621527395,0.00067098689,0.13137441709,0.0,0.01332378817,0.04656395726,0.0,0.0,0.0,4.018203e-05,0.50963835303,0.74068326863,10619.3532608,6009389.17375,12.4170552705,0.04246856114,0.12493346037,0.28603419304,0.45343621455,0.72382470026,FUNAI,12636,3307,1917,4820,6210,239,1629,4.95850622406639,49.25914726338071,-1390,-42.03205322044149,26.17125672681228,15.17094017094017
0.0,0.0,,,44.7209245697,,,,,,Guarani Mbya,,,0.0,0.0,,,Regularizada,Reserva Indígena,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,44.7972169891,3000.0,TI,4411.08978178,2.40798618955,42.57,95.0282246559,9.27,20.6932497665,9.27,20.6932497665,0.0,0.0,9.27,20.6932497665,0.0,0.0,0.0,0.0,5.22,11.6525095773,8.82,19.6887230788,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4411.08978178,0.0,0.00492218077,0.00204729839,0.03103987465,0.0,0.02599330837,0.29740031338,0.0,0.0,0.0,0.0,0.16850775202,0.2187115114,4411.08978178,447972.169891,79.3067502335,0.0,0.0,0.0,0.0,0.0,FUNAI,2100,213,371,479,321,163,5,34.029227557411275,2.3474178403755865,158,74.17840375586854,10.142857142857142,17.666666666666668
0.0,0.0,,,2299.47877008,,,,,,Guaraní,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2303.12592656,10000.0,TI,40582.673352,1.82753625095,2597.58,112.784974979,55.44,2.40716321069,55.44,2.40716321069,0.0,0.0,11.43,0.49628202558,44.01,1.91088118511,0.0,0.0,8.01,0.34778819115,52.83,2.29383896863,14726.5484932,5462.43250118,92.5776049429,1617.36371067,0.00090786032,0,0.70224719228,0.02371747222,1617.36371067,1069.2774153,1,0.00464272234,0.0,0.0,0.06394156901,40582.673352,1.80031102591,0.00057345974,6.110497e-05,0.00361074482,0.0,0.01027108408,0.36597313796,0.00010017271,0.00019061142,0.0,1.6e-10,0.05471182968,0.04458976046,40582.673352,23031259.1984,97.5928367893,7.955184e-05,0.00136774963,0.00021607577,0.00166337725,0.0026552655,FUNAI,110600,30774,30041,360,1093,118,851,32.77777777777778,2.7653213751868457,-733,-2.381880808474686,27.824593128390596,27.161844484629295
0.0,0.0,,,224.003450373,,,,,,Guaraní,,,0.0,0.0,,,Declarada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,224.02,3000.0,TI,8179.36957701,2.00582900784,194.94,87.0190161593,64.62,28.8456387823,64.62,28.8456387823,41.76,18.6411927506,22.86,10.2044460316,0.0,0.0,0.0,0.0,1.62,0.72314971878,55.71,24.868315329,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14467.8390614,0.64582800917,0.0,8179.36957701,0.0,0.00621707883,0.00012705446,0.04326845817,0.0,0.01510036999,0.26682885457,0.0,0.0,0.0003748886,0.0,0.20400488658,0.27302649121,8179.36957701,2240200.0,71.1543612177,0.0,0.0,0.0,0.0,0.0,FUNAI,7276,2997,2411,136,722,5,591,3.6764705882352944,19.71971971971972,-586,-19.552886219552885,41.19021440351842,33.136338647608575
0.0,0.0,,,748.403300075,,,,,,Guaraní,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,748.560602788,4630.84028691,TI,17722.3482759,1.98874626041,641.16,85.6523837365,203.67,27.2082179107,203.67,27.2082179107,65.52,8.75279833803,138.15,18.4554195726,0.0,0.0,0.0,0.0,159.39,21.2928651877,17.1,2.28438418163,5670597.97854,5607866.72499,620742.144671,70322.3809002,0.12702238945,0,93.943470603,74.9153336507,70322.3809002,0.0,0,0.0,0.0,0.0,75.7533587003,17722.3483795,5545968.5349,0.00057109605,0.00374106954,0.04081232687,0.0,0.01463766207,0.27296918283,0.0,0.0,0.0,0.00048620366,0.18482462894,0.24367833905,17722.3483795,7485606.0191,72.7917820893,0.25127689285,0.18297139347,0.03023203038,0.4644803167,0.74145450942,FUNAI,22925,6364,7928,3882,2318,1801,237,46.39361154044307,3.724072910119422,1564,24.5757385292269,27.760087241003273,34.582333696837516
0.0,0.0,,,218.721073979,,,,,,Guaraní,,,0.0,0.0,,,Declarada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,218.86105,3000.0,TI,9309.44540856,2.32696290094,179.82,82.1617185881,75.42,34.4602203087,75.42,34.4602203087,45.0,20.5609906377,30.42,13.8992296711,0.0,0.0,0.0,0.0,45.99,21.0133324317,13.14,6.0038092662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9309.44540856,0.0,0.00150095232,0.00369195678,0.05169033046,0.0,0.02379868962,0.24577417384,0.0,0.0,0.0,0.0,0.23352384178,0.31819412164,9309.44540856,2188610.5,65.5397796913,0.0,0.0,0.0,0.0,0.0,FUNAI,9976,1577,2134,1522,965,709,152,46.583442838370566,9.63855421686747,557,35.32022828154724,15.807939053728951,21.391339214113874
0.0,0.0,,,2832.89332906,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2832.89736518,10000.0,TI,25422.8268686,1.46180134642,1922.67,67.8693843142,1291.95,45.6052526251,1280.07,45.1858939803,455.67,16.0849455967,824.4,29.1009483836,0.0,0.0,11.88,0.41935864483,303.03,10.6968224026,81.54,2.87832524405,16922558.4499,11188974.641,3594245.55312,159858.368832,1.34594260626,0,56.4292836009,39.4965761153,159858.368832,0.0,0,0.0,0.0,0.0,59.7358685065,25422.8268686,8740992.28722,0.00071958131,0.00187938806,0.06777884097,0.00089323391,0.00036468938,0.20398030266,0.0,0.0,0.0,0.00076630483,0.26913035003,0.37267645664,25422.8268686,28328973.6518,54.3947473749,0.13247724386,0.10990593158,0.32034177552,0.56272495096,0.89828338779,FUNAI,76050,20434,23419,17359,14374,3694,709,21.280027651362406,3.469707350494274,2985,14.608006264069687,26.869165023011178,30.794214332675875
0.0,0.0,,,776.784698126,,,,,,Guarani Mbya,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,778.052668575,4721.18280026,TI,15296.1055897,1.99653664978,882.45,113.417771784,12.78,1.64256232466,12.78,1.64256232466,0.0,0.0,1.08,0.13880808377,11.7,1.50375424088,0.0,0.0,2.7,0.34702020944,12.6,1.61942764403,3901.34121025,2340.98061723,57.0591806682,388.141717322,0.00070923293,0,0.49886303517,0.03008768818,388.141717322,3483.44314712,2,0.04477130243,0.0,0.0,0.0501423792,15296.1055897,1.0336605414,0.00040485691,6.097004e-05,0.00246384349,0.0,0.01484867467,0.36884039128,0.00020034542,0.00183812876,0.0,9e-11,0.05685448784,0.04786829085,15296.1055897,7780526.71696,98.3574376753,0.00010091847,0.0009716233,0.00016880135,0.00124134312,0.00198156826,FUNAI,22880,10469,10302,112,279,73,240,65.17857142857143,2.2924825675804756,-167,-1.5951857866080812,45.75611888111888,45.02622377622378
