,pol_id,regeneration_%_se,degeneration_%_se,forest_cover_2023_%_se,forest_formation_se,soybean_se,forest_plantation_se,urban_area_se,regeneration_%_ex,degeneration_%_ex,forest_cover_2023_%_ex,forest_formation_ex,soybean_ex,forest_plantation_ex,urban_area_ex,proximity_index,txalfabeti_imputed,ex_score,se_score,ca_score,vulnerability_raw
56,56,0.015384615384615385,53.65853658536586,0.16437246963562754,9.523809523809524,0.0,0.0,0.0,8.112128146453088,27.02412311104949,39.36554091928251,48.45893772494274,0.23121387283236997,0.11342567346493619,5.900316283127931,0.6905287609979487,0.8175763747454163,8.317269735118682,,24.726855469601706,
57,57,0.17106109324758842,1.613329806929384,0.22043740573152337,80.55314219519258,0.0,17.397914856646395,0.0,22.730118973074514,15.783813553330281,51.299231758612294,58.43331003674849,0.4821426846039634,15.070743246942724,0.9262808022184361,0.8259443510555378,0.2883061778682956,8.065745071773852,,25.69701722219903,
58,58,0.4715426216842648,4.011150689174539,0.5238468062895544,77.32558139534885,6.7060946271050526,0.0,0.0,15.638215079372522,19.216674012971474,33.65871535181237,42.96289092048672,22.200069160777193,3.4434502582722772,0.5711167304242581,0.9512555942762433,0.7396469789545144,11.3578275406113,,41.66492489123284,
59,59,0.34082779764946347,0.5505063619839003,0.5246804477573709,0.0,0.0,0.0,0.0,2.0357185893316196,5.140914068353409,9.709423305588585,0.0,0.5681324483834961,0.3767497922417615,0.0,0.7978606352530057,0.14209775967413307,,,33.971769351143564,
60,60,0.5079726651480638,5.042016806722689,0.5212674393002262,71.1864406779661,0.0,0.0,0.847457627118644,7.5154173542951455,30.660377358490564,12.615730200649608,14.597998554088504,22.405920627068983,0.5650469921235874,31.53228568167117,0.8121531195728707,0.812729124236252,21.290907664838578,,43.03579031062448,
61,61,1.0,1.0731707317073171,0.47406571922700963,45.21384928716905,0.0,0.0,0.0,6.103343465045593,6.72403854072305,32.49657389837656,13.439635535307518,0.0,2.0995567798555563,0.33197365400575657,0.9143339516190958,0.35496605566870487,,,51.19711669904848,
62,62,0.04552129221732746,19.886363636363637,0.14802943969610638,14.634146341463413,82.54172015404365,0.0,0.0,2.589351839152975,41.51241683683552,14.65135356849877,12.982668909667073,75.83623488908884,0.025429365048315795,0.18974218536051016,0.8707853301732593,0.8687101154107273,29.390955819083295,,25.627204563902435,
63,63,0.0,3.1884057971014492,0.4427076191782074,78.41726618705036,0.0,2.877697841726619,0.0,54.04885554914407,22.418754825577313,57.32294256390642,52.628917033696496,1.6015847259393508,6.159779149895686,0.0,0.3928374133030039,0.36299389002036664,,,25.598727089511133,
64,64,0.20930232558139536,3.5778175313059033,0.3265121630506246,92.46031746031747,0.0,0.0,0.0,22.73544616767813,22.871568996078853,45.789194175028655,47.09119929550333,3.465609921661438,7.255948777221274,0.38894086998000255,0.41526066394433836,0.9238560760353014,8.495517141235393,,33.014355356803016,
65,65,0.3225806451612903,22.56281407035176,0.6370106005565823,12.85563751317176,17.228661749209696,6.217070600632244,0.0,13.600395647873393,29.526911150761343,53.06410655058043,11.680940556428318,11.091403571006268,14.113414077940506,0.0,0.8971643247949951,0.38707399864222714,,,37.23297506441494,
66,66,0.02076292144093644,68.29973413179835,0.05990166414140922,0.5354372986517122,0.0,80.60046533826512,0.0,2.4875076829374723,43.41000461844805,10.11094107768055,2.761169107599528,2.72620435998449,8.593109703389862,0.3596587500401572,0.8907729880553101,0.23525458248472297,13.77224435796564,,18.86638391300057,
67,67,0.021739130434782608,69.81845688350984,0.38132807363576593,25.29365700861394,0.0,71.26076742364917,0.0,20.84130019120459,51.53929196292298,39.32798721666568,21.326360656912083,5.485609900245357,32.41040886867131,0.0,0.5049741312154925,0.7515987780040745,,,28.000503203929856,
68,68,0.07488986784140969,33.33333333333333,0.06445616374694389,5.852842809364549,45.65217391304348,0.0,0.0,3.209379947794086,31.126596980255517,6.90321583178726,8.694619783524942,64.6654926093753,0.29285474009141815,5.665156222173852,0.8576168788905106,0.7755465037338745,25.43752513797402,,24.267081254607344,
69,69,0.7039586919104991,3.0837004405286343,0.5125424170076299,25.235062177737337,3.579011222323324,0.0,0.0,35.84297458707114,35.87104174842274,36.74548270521425,18.966515887025594,16.23593336275375,0.6964364518976169,3.1374117387466898,0.6208787476042282,0.38628309572301545,13.9852058254552,,44.60017675332629,
70,70,0.005234079674323932,4.878048780487805,0.023959163199669533,0.0,1.744014188590009,0.0,0.0,4.453486916238888,31.973293768545997,11.358122918275495,0.0,9.837063149832655,0.0,0.0,0.8148609025066537,0.21968431771894004,,,17.740304012651617,
71,71,0.05217958473747147,72.52901370919673,0.14719554143432254,2.6425477429373143,14.727436183834147,1.4738333287928733,0.12804097311139565,8.343445001318914,49.360321391326096,24.784113805743694,8.825981208176502,6.027920878137795,6.964716407137537,0.9427680452589657,0.9322965897791333,0.7086897488119495,15.823931680465098,22.214581048733788,24.616471574475792,13.422041154723093
72,72,0.01772525849335303,6.952662721893491,0.48291897228067443,4.7281323877068555,0.0,0.0,0.0,20.214190093708165,42.35018159806295,37.699592074592076,5.938378458351827,1.141071164373428,6.313803817132711,0.6676283473886669,0.9151838444078395,0.30563136456211826,12.61817123173944,,26.42593687125747,
73,73,0.24571428571428575,34.37047756874095,0.6861682918020946,52.45674740484429,0.0,8.650519031141869,0.0,45.998540501094624,30.342573909992105,53.02116087362965,40.33308943939235,1.0260966516846102,10.978711543151807,0.09929967596947842,0.7332365435329303,0.34801086218601673,10.6116704451995,,35.80899187368939,
74,74,1.0,2.4946543121881684,0.8179487179487182,59.03890160183066,0.0,0.8390541571319604,0.0,54.913648173620665,26.714966793662693,54.4179326403793,28.831529281154594,0.3867147747247664,15.446387269867703,0.1979831621796651,0.7129525041934657,0.35470128988459093,10.686513000108707,,56.925613126048376,
75,75,0.5739910313901345,12.200684150513112,0.6731286186931349,11.30524152106886,0.0,0.0,0.0,30.011798777217635,21.64452189065563,56.23549547458807,23.84370889960544,0.4584977349115885,10.218471430659068,0.33610989332164254,0.8804639384605271,0.40197216564833615,8.164400237386982,,44.23094096291688,
76,76,0.657314629258517,32.93413173652694,0.45213802590851776,54.83490566037735,0.2358490566037736,32.37028301886792,0.0,27.71214430894309,37.47038047122994,40.955263957847805,32.42999699629543,22.11727797617061,2.262790775289524,0.0,0.42362860139396186,0.8617684996605601,,,45.871294006997736,
77,77,0.968503937007874,7.361376673040152,0.6570629370629371,41.15120274914089,0.0,4.381443298969072,0.429553264604811,34.38867234110254,31.350670179860234,47.20631161535496,20.341570289490697,9.966956396810573,7.914302133467423,10.739171036563464,0.3903292918227822,0.8214188730482026,14.992774936675424,,56.790385293607095,
78,78,0.7819548872180451,11.65991902834008,0.4067044534412956,32.36151603498542,0.0,3.4256559766763846,0.0,29.83108108108108,35.74361060768577,44.77333790659121,25.44847481951177,3.362279789711072,14.420021380350578,0.4730036463748591,0.8418157938181057,0.8531194840461658,13.499728856030568,,48.26439323416882,
79,79,0.9719626168224299,12.893462469733658,0.6176350679212668,17.98810703666997,0.0,1.6848364717542121,0.0,51.6580506871769,27.61832829808661,53.303604697284754,20.949401264174316,2.785630340183591,12.319346949147159,0.0,0.9091524565277322,0.34801086218601673,,,52.85711200405881,
80,80,0.6176470588235294,10.570824524312897,0.526943866943867,68.95787139689578,0.0,0.0,0.0,23.664749383730484,25.204106739436778,47.48574591039551,29.866417084999576,1.9297200714711138,6.718284693269803,0.6551518761167362,0.8471224041902936,0.8672335369993225,8.626815845073608,,46.28324017974393,
81,81,0.39223300970873787,22.5752508361204,0.6642023628324998,38.65363735070576,5.030763662685487,1.0857763300760044,0.0,34.71078407485015,32.19953051643192,44.032725538393805,28.582392632151194,7.658853250615587,12.290940487992069,0.9849381215822967,0.8642390285686141,0.875807875084861,13.28356559415547,,43.02268075437245,
82,82,0.3137254901960784,2.666185681959794,0.40203304098771636,96.63281667557456,0.0,1.7069748797434527,0.0,32.09501316400805,18.707801975904268,56.39961260098168,71.1037192678023,0.1566032586349297,11.304037956625427,0.148498980410291,0.9794141520158547,0.25234555329259845,7.579235542893729,,32.089829843992526,
83,83,0.7272727272727274,3.3333333333333335,0.784900284900285,26.027397260273972,0.0,0.0,0.0,60.72742133224356,17.260369264658994,61.85157421289355,15.62371595001571,0.3553041838880429,4.036448891789331,1.271360549150412,0.8702688910072925,0.26593007467752816,5.730870722371695,,48.93740484901445,
84,84,0.26422764227642276,40.77669902912621,0.254450975381208,0.0,0.0,13.628318584070797,0.0,5.829051328802697,71.34617905361122,9.663088849135361,0.0,0.003926033528326332,39.413450590868045,0.2139688272937851,0.7765626762091612,0.0,27.744381126325344,,26.462240363836617,
85,85,0.989795918367347,7.406230133502861,0.6120331222874292,44.95049504950495,1.1221122112211221,0.0,0.0,12.9729325557051,40.00566875570812,41.29006177702227,29.674322215081123,29.486759092876536,0.011804672026862187,0.0,0.6447817965611913,0.23990835030549773,,,52.346506239879886,
86,86,0.0,4.679802955665025,0.417056856187291,49.36708860759494,0.0,0.0,0.31645569620253167,26.103077493511307,12.416015501590175,65.09752005049182,55.17977211418448,0.0,2.08358497403068,12.370656681563796,0.9508125251775135,0.24911065852002556,,,24.468272696511757,
87,87,0.2786144578313253,88.88888888888889,0.15560611263736265,25.30612244897959,0.0,11.26530612244898,0.0816326530612245,7.043893129770992,31.395558765120057,9.800868746074942,4.258433231112351,0.6307499303038752,1.1743797044884305,6.4103010872595485,0.8488959408275512,0.9158180583842497,9.902747371792978,,31.923377841704305,
88,88,0.9830508474576272,10.50463439752832,0.7299572649572651,75.78523489932886,0.0,9.691275167785236,0.0,48.47934634589197,16.34290047835725,63.57859458988923,52.07344366990263,0.08268115012330896,15.30884260645198,0.2280859313746454,0.9263769051573921,0.5169721656483364,7.990627541576796,,56.27119874606336,
89,89,0.21660649819494585,39.84168865435356,0.24294253675989358,0.0,0.0,11.188811188811188,0.0,5.821635012386457,71.10085695451549,9.688431723315444,0.0,0.003921799321528718,38.67874580857698,0.20785536404102203,0.7767488184914937,0.0,27.497844981613756,,25.078297475718866,
